"";"Sexo";"Comunidades.y.Ciudades.Autónomas";"Edad";"Periodo";"Total"
"11988";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2008T1";"237,8"
"11989";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2007T4";"236,1"
"11990";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2007T3";"233,9"
"11991";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2007T2";"231,7"
"11992";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2007T1";"229,3"
"11993";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2006T4";"226,9"
"11994";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2006T3";"224,7"
"11995";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2006T2";"222,5"
"11996";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2006T1";"220,5"
"11997";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2005T4";"218,6"
"11998";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2005T3";"216,7"
"11999";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2005T2";"214,7"
"12000";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2005T1";"212"
"12001";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2004T4";"209,2"
"12002";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2004T3";"206,8"
"12003";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2004T2";"204,8"
"12004";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2004T1";"203"
"12005";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2003T4";"201,1"
"12006";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2003T3";"199,1"
"12007";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2003T2";"197,2"
"12008";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2003T1";"195,1"
"12009";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2002T4";"192,9"
"12010";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2002T3";"190,7"
"12011";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2002T2";"188,5"
"12012";"Ambos sexos";"14 Murcia, Región de";"De 35 a 44 años";"2002T1";"186,3"
"12013";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2024T3";"254,8"
"12014";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2024T2";"254"
"12015";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2024T1";"253,2"
"12016";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2023T4";"252,2"
"12017";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2023T3";"251"
"12018";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2023T2";"249,7"
"12019";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2023T1";"248,6"
"12020";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2022T4";"247,5"
"12021";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2022T3";"246,3"
"12022";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2022T2";"245,2"
"12023";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2022T1";"244,1"
"12024";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2021T4";"243,1"
"12025";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2021T3";"242,3"
"12026";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2021T2";"241,3"
"12027";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2021T1";"240,5"
"12028";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2020T4";"239,1"
"12029";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2020T3";"238,4"
"12030";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2020T2";"237,7"
"12031";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2020T1";"236,8"
"12032";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2019T4";"235,8"
"12033";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2019T3";"234,9"
"12034";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2019T2";"234"
"12035";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2019T1";"232,9"
"12036";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2018T4";"231,8"
"12037";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2018T3";"230,6"
"12038";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2018T2";"229,5"
"12039";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2018T1";"228,7"
"12040";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2017T4";"227,7"
"12041";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2017T3";"226,5"
"12042";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2017T2";"225,4"
"12043";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2017T1";"224,4"
"12044";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2016T4";"223,3"
"12045";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2016T3";"222,2"
"12046";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2016T2";"221,1"
"12047";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2016T1";"220,1"
"12048";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2015T4";"219,2"
"12049";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2015T3";"217,7"
"12050";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2015T2";"216,8"
"12051";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2015T1";"216,5"
"12052";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2014T4";"215,6"
"12053";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2014T3";"214,7"
"12054";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2014T2";"213,4"
"12055";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2014T1";"212,6"
"12056";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2013T4";"211,6"
"12057";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2013T3";"210,5"
"12058";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2013T2";"209,3"
"12059";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2013T1";"208,1"
"12060";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2012T4";"206,9"
"12061";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2012T3";"205,6"
"12062";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2012T2";"204,4"
"12063";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2012T1";"203,1"
"12064";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2011T4";"201,7"
"12065";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2011T3";"199,9"
"12066";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2011T2";"198"
"12067";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2011T1";"196"
"12068";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2010T4";"194,2"
"12069";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2010T3";"192,4"
"12070";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2010T2";"190,6"
"12071";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2010T1";"188,7"
"12072";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2009T4";"186,8"
"12073";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2009T3";"184,7"
"12074";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2009T2";"182,6"
"12075";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2009T1";"180,6"
"12076";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2008T4";"178,7"
"12077";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2008T3";"176,9"
"12078";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2008T2";"175"
"12079";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2008T1";"173,1"
"12080";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2007T4";"171,2"
"12081";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2007T3";"169,5"
"12082";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2007T2";"167,8"
"12083";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2007T1";"166"
"12084";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2006T4";"164,1"
"12085";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2006T3";"162,2"
"12086";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2006T2";"160,3"
"12087";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2006T1";"158,4"
"12088";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2005T4";"156,6"
"12089";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2005T3";"154,5"
"12090";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2005T2";"152,6"
"12091";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2005T1";"150,4"
"12092";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2004T4";"148,3"
"12093";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2004T3";"146,3"
"12094";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2004T2";"144,5"
"12095";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2004T1";"142,7"
"12096";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2003T4";"141,1"
"12097";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2003T3";"139,7"
"12098";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2003T2";"138,3"
"12099";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2003T1";"137"
"12100";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2002T4";"135,4"
"12101";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2002T3";"133,8"
"12102";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2002T2";"132,3"
"12103";"Ambos sexos";"14 Murcia, Región de";"De 45 a 54 años";"2002T1";"130,7"
"12104";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2024T3";"209,9"
"12105";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2024T2";"208,6"
"12106";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2024T1";"207,5"
"12107";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2023T4";"206,2"
"12108";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2023T3";"204,8"
"12109";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2023T2";"203,3"
"12110";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2023T1";"201,9"
"12111";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2022T4";"200,3"
"12112";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2022T3";"198,6"
"12113";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2022T2";"196,9"
"12114";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2022T1";"195,2"
"12115";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2021T4";"193,4"
"12116";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2021T3";"191,5"
"12117";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2021T2";"189,5"
"12118";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2021T1";"187,6"
"12119";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2020T4";"186,6"
"12120";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2020T3";"184,8"
"12121";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2020T2";"183,1"
"12122";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2020T1";"181,4"
"12123";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2019T4";"179,5"
"12124";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2019T3";"177,5"
"12125";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2019T2";"175,5"
"12126";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2019T1";"173,3"
"12127";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2018T4";"171,2"
"12128";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2018T3";"169,4"
"12129";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2018T2";"167,7"
"12130";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2018T1";"166,2"
"12131";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2017T4";"165"
"12132";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2017T3";"164"
"12133";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2017T2";"162,9"
"12134";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2017T1";"161,7"
"12135";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2016T4";"160,5"
"12136";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2016T3";"159,1"
"12137";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2016T2";"157,8"
"12138";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2016T1";"156,5"
"12139";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2015T4";"155,3"
"12140";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2015T3";"153,5"
"12141";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2015T2";"152,2"
"12142";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2015T1";"151,5"
"12143";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2014T4";"150,3"
"12144";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2014T3";"149,1"
"12145";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2014T2";"147,7"
"12146";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2014T1";"146,6"
"12147";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2013T4";"145,5"
"12148";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2013T3";"144,6"
"12149";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2013T2";"143,8"
"12150";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2013T1";"142,8"
"12151";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2012T4";"141,8"
"12152";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2012T3";"140,8"
"12153";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2012T2";"139,7"
"12154";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2012T1";"138,6"
"12155";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2011T4";"137,9"
"12156";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2011T3";"137,2"
"12157";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2011T2";"136,5"
"12158";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2011T1";"135,8"
"12159";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2010T4";"135,4"
"12160";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2010T3";"134,9"
"12161";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2010T2";"134,5"
"12162";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2010T1";"134"
"12163";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2009T4";"133,5"
"12164";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2009T3";"132,8"
"12165";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2009T2";"132,2"
"12166";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2009T1";"131,6"
"12167";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2008T4";"130,9"
"12168";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2008T3";"130"
"12169";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2008T2";"129"
"12170";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2008T1";"128,1"
"12171";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2007T4";"127,1"
"12172";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2007T3";"125,7"
"12173";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2007T2";"124,4"
"12174";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2007T1";"123,1"
"12175";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2006T4";"121,8"
"12176";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2006T3";"120,5"
"12177";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2006T2";"119,2"
"12178";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2006T1";"117,9"
"12179";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2005T4";"117"
"12180";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2005T3";"116,6"
"12181";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2005T2";"116,1"
"12182";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2005T1";"115,6"
"12183";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2004T4";"114,7"
"12184";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2004T3";"113"
"12185";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2004T2";"111,5"
"12186";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2004T1";"110"
"12187";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2003T4";"108,8"
"12188";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2003T3";"107,7"
"12189";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2003T2";"106,8"
"12190";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2003T1";"105,9"
"12191";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2002T4";"105,2"
"12192";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2002T3";"104,6"
"12193";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2002T2";"104,1"
"12194";"Ambos sexos";"14 Murcia, Región de";"De 55 a 64 años";"2002T1";"103,6"
"12195";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2024T3";"262,8"
"12196";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2024T2";"260,6"
"12197";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2024T1";"258,7"
"12198";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2023T4";"256,9"
"12199";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2023T3";"255"
"12200";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2023T2";"252,8"
"12201";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2023T1";"251,1"
"12202";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2022T4";"249,5"
"12203";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2022T3";"247,8"
"12204";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2022T2";"246,1"
"12205";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2022T1";"244,7"
"12206";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2021T4";"243,5"
"12207";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2021T3";"242,3"
"12208";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2021T2";"240,8"
"12209";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2021T1";"239,9"
"12210";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2020T4";"238,1"
"12211";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2020T3";"236,9"
"12212";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2020T2";"235,8"
"12213";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2020T1";"235"
"12214";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2019T4";"234"
"12215";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2019T3";"233,2"
"12216";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2019T2";"232,3"
"12217";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2019T1";"231,5"
"12218";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2018T4";"230,4"
"12219";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2018T3";"228,5"
"12220";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2018T2";"227,5"
"12221";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2018T1";"227,4"
"12222";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2017T4";"227,3"
"12223";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2017T3";"227,3"
"12224";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2017T2";"227"
"12225";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2017T1";"226,4"
"12226";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2016T4";"225,5"
"12227";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2016T3";"224,1"
"12228";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2016T2";"222,6"
"12229";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2016T1";"221,5"
"12230";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2015T4";"220,6"
"12231";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2015T3";"219,5"
"12232";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2015T2";"218,7"
"12233";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2015T1";"218"
"12234";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2014T4";"217,2"
"12235";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2014T3";"216,3"
"12236";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2014T2";"215,2"
"12237";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2014T1";"213,7"
"12238";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2013T4";"212,6"
"12239";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2013T3";"211,4"
"12240";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2013T2";"210,2"
"12241";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2013T1";"209"
"12242";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2012T4";"208"
"12243";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2012T3";"206,8"
"12244";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2012T2";"205,6"
"12245";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2012T1";"204,9"
"12246";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2011T4";"204,4"
"12247";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2011T3";"203,2"
"12248";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2011T2";"201,9"
"12249";"Ambos sexos";"14 Murcia, Región de";"65 y más años";"2011T1";"200,9"
